Id,SalePrice
256,141871.7641709542
2361,105629.69305332264
978,88874.91834855467
2280,143651.63676541773
2095,220753.0735365629
1709,342347.14453463344
2801,253707.53598704524
1246,111372.59225238542
2373,104881.14601341664
1055,276250.434204414
2017,116618.37194014405
1099,249963.9481698739
1344,94994.7332458475
835,208411.97847397596
1117,206090.19190450403
2043,87328.13404940224
2085,121507.8294666501
410,145096.64607669954
2650,102254.53639999201
2867,158158.36457409058
1668,120150.47214006222
1161,161839.17673488669
2122,170590.9482977225
2539,141704.94061984835
1047,136084.59872761177
1445,122144.8263815934
541,130656.31383594577
569,213276.01543003353
1276,116270.41070048977
918,145439.51278264163
326,179338.09474193404
1936,123269.13481749143
895,97627.96515173084
257,141646.3749984476
1241,179479.7597034988
1545,108698.99862071816
1189,167507.44564426423
270,141801.0087863041
2066,221096.18720366966
693,112038.83175913048
1259,138421.55437572123
2916,153469.2026884068
2321,305965.45568723686
1977,100410.10110528186
1895,151227.5934792437
1240,158089.18382871346
85,145484.17826174558
1823,119360.33899055266
825,308203.72051205335
110,233179.6455853277
697,103949.92269379656
2297,105552.07739467715
1231,127400.83091411929
1355,128675.20421434008
968,346391.54152824864
584,221155.86877902143
1315,108805.56263740778
1606,140987.19302773135
206,105679.08662436386
1685,335599.72174118925
2016,133164.61762673518
869,205461.743073788
2135,122712.81706056568
2346,188446.65439046142
2430,219695.38402440463
2198,95576.06479334358
2652,108955.57013867052
27,118809.14432967799
241,179837.3151991284
906,118453.72704874257
1506,106176.01278890688
2098,373152.77888949396
1435,217019.8671647981
2213,139265.0361069278
1274,137359.9861207013
743,63566.1904989324
1737,202000.61117535885
2797,278156.9541691812
2185,80493.12657050477
58,178865.58302583743
830,200698.224637549
808,119968.64058135606
680,158061.22576309682
1153,109405.07806769288
1291,125224.12549717273
1818,141900.52872768164
2161,177731.65810355658
1883,124272.97070332892
350,355286.55034415895
2473,141489.24172126682
295,173010.32906393037
293,195860.94045366734
859,128396.44553012367
288,81597.41144245373
1578,146274.45384781918
102,166739.42986489355
2831,154355.91646732469
1030,160425.03036229507
2551,134080.44449042765
1286,131671.84777060413
958,316670.9596831743
776,124482.5415170206
72,219810.787001971
2263,250223.45996739896
1866,147049.31529726874
2876,81221.7227427289
2146,257730.97333006753
103,166902.08660783738
1500,136595.0639529044
492,185857.85486830483
167,132222.12614152723
2597,117149.90526716637
2685,107497.72482262937
1035,148589.17697720768
1220,76973.13122329471
2602,141906.05774278872
2159,206747.97204825975
695,133117.2806422739
1109,251757.48856059666
640,177106.3283979541
1652,145266.05301434876
2090,217489.61574077472
1188,184192.23585922856
2345,232622.1494301163
1059,434237.3097133329
2751,224380.50969961015
128,199074.5758588262
1523,178102.6175420878
2925,170915.09316330138
2145,299854.31024783326
1121,223005.18516996255
566,280746.08232828823
565,231753.63518945422
1331,130595.43444726522
2928,124079.28018395291
156,139622.14377508176
797,154565.03757853206
327,100608.47699664453
2859,147052.79734937105
1453,118486.1828812416
1762,348101.0455769151
1868,203951.61932978107
1760,189163.28968317146
1113,268864.5773205366
1812,188831.99675951342
117,149166.86787979788
1142,211908.38779395944
2342,392930.0274999456
927,138931.14294979846
2478,190173.08771571252
655,90370.14356477083
2064,123372.26753550624
369,249818.52086601217
2239,112120.53638744763
2732,206251.41390562165
1653,158349.86069293183
959,217673.27626190757
2395,341941.201750284
1412,106027.31063434102
271,256460.37742990587
1484,148779.69191997475
1497,151413.37560291667
552,153498.29372409207
2,120126.18597332074
1855,270730.24847696413
4,253418.91585619302
2292,155327.29904894982
134,139995.07829901893
646,111115.36760008687
42,305805.0618311087
532,226342.46331077607
713,91678.11722489407
2561,127623.51078306719
2360,146092.15918943923
1333,116988.05662934815
1407,223519.79916709944
2892,310893.8859664456
574,207800.89880589498
1227,180093.2287663668
2591,214573.6386687977
1476,212319.8921658756
1125,246317.0664935079
1446,126837.66363334387
408,113570.73830526177
1101,294038.3225349368
2251,191243.40382438738
373,182594.17359509366
2554,120219.25202782688
2382,258929.08613695824
1985,86071.99288185599
519,229153.05529801265
1093,187406.14037901262
864,261386.3604491499
2889,137667.33600075578
2308,179794.9649149287
986,165292.39833808775
1302,132859.69222150234
585,159571.08649931976
2708,144600.96221310447
147,127748.22745253163
1441,227142.25980999458
383,182468.19933519576
285,160115.64759515543
181,114235.29194961778
358,171500.96666571195
780,158319.03104032204
258,196794.39004000634
1865,195195.71187649702
692,115590.65627842819
2902,340868.7260871611
508,265218.5130327562
2638,134052.87983753637
36,144021.6861341735
611,162046.47904639418
2281,134705.93914674092
1678,116363.73508271418
1696,456518.5235093266
1557,82283.03439761071
2180,158548.34617152144
1726,216971.70666476045
951,146674.75974124766
267,227657.80844348163
2706,134527.84756648226
2221,234496.52367401455
1357,158437.34995193427
2901,321036.56852667476
347,182450.38432727527
2164,194069.92318218906
1586,324647.8102224388
360,156681.21049925563
1769,247198.8739341015
2617,161603.22205651176
1879,158637.44691977103
991,218676.50227101208
1535,119386.66711557201
1191,143084.3316785734
1579,201449.9673532448
1882,139651.39404715123
1510,126909.7315617008
2196,177492.38219446776
1845,165528.82273014038
2336,385586.79579315806
942,90158.63398664049
861,126806.83680973368
2555,109949.34879232585
1392,164204.50606228976
2099,260820.7360606171
1543,123450.26273525132
948,276189.01732541295
1239,167555.9540210245
22,170000.2323494541
2796,233555.63568660442
2747,167016.29415755084
92,281390.08567805553
210,170950.8946483205
1858,194807.51680077743
2228,166230.07114615117
447,212241.94902839613
827,245034.85922533614
1649,199293.39808096908
682,124987.6654049899
2698,103505.7969658799
494,164234.75896179173
214,96570.65034249668
2441,250170.7221369154
2679,102759.58011560273
1336,117223.41329276198
465,184997.96099388643
1524,135704.48488692302
2543,116118.78822283621
631,127839.24373233791
2452,313894.6207485718
228,160541.37336912056
126,157070.62752004832
1092,214955.51713310613
1122,192886.62903285676
932,213615.74761592978
1980,87681.55818312561
2171,106766.4827220389
551,143252.47501856321
2768,166807.82304256197
2056,112140.55936230728
1159,384471.7507954322
2645,104023.89121038906
1174,162947.32016452512
2266,206423.442739456
2462,414814.1770797933
1219,149440.4358372196
2922,175635.2305712541
118,137785.92372120553
474,178835.89433773508
2576,145356.35669473003
872,292337.7938557081
1077,217424.06065123543
1536,142398.46205607563
1150,129643.9370319431
2341,303153.52467707696
1931,138776.6787166888
2785,123056.75289172548
2538,131870.4398889408
597,210839.81749698956
464,182371.35580365855
233,217550.34940294578
2169,131017.03490051144
2123,170247.52499110074
1867,168783.49958212287
137,273339.6869246459
515,233195.5577296656
933,118204.44905608898
2784,158371.78488605077
972,161852.4232601664
599,160479.98683592383
2614,128092.87097728586
2582,139012.12536935112
1409,150798.96081772767
175,94468.23461105011
352,226477.8979329932
976,95102.73630962988
2134,189718.11844870934
984,115885.17792751266
2396,368624.823578944
1673,147693.44621237402
404,114855.71501701615
607,163996.63540319153
814,149384.34767005788
868,185553.0714493324
2271,186398.4459336843
1633,226323.1561346503
337,204110.71891974943
2765,174683.0075351574
1746,254005.37990625264
368,328786.077484715
2806,201046.27240340153
1662,177280.6253243908
1234,209217.05506370665
1373,132144.67518190038
1672,112568.8669220028
1939,123403.82596199015
